CPT_Code,Procedure_Description,Cash_Price,Gross_Price
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 1/3 TUBULAR COLLAR 5 HOLE NONSTERILE 57 X 3.5MM,533.171,533.171
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 6 HOLE LOCKING STRAIGHT 85 X 3.5MM,918.952,918.952
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL T SHAPE 4 4 HOLE RIGHT ANGLE X 56 X 3.5MM,949.552,949.552
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 6 HOLE PROXIMAL LEFT 3.5 X 107MM,2978.043,2978.043
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 32 X 3.5MM,385.56,385.56
HCPCS C1713,PLATE HUMERUS BONE LCP STAINLESS STEEL 6 X 5 HOLE PROXIMAL NONSTERILE 3.5 X 114MM,3377.0415,3377.0415
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 30 X 3 1/2MM,400.979,400.979
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 34 X 3.5MM,400.979,400.979
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL T SHAPE 3 7 HOLE RIGHT ANGLE 87 X X 3.5MM,1144.4655,1144.4655
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 45 X 3.5MM,400.979,400.979
HCPCS C1713,PLATE BONE CLAVICLE LCP STAINLESS STEEL 1/3 TUBULAR 6 HOLE NONSTERILE 69 X 3.5MM,533.171,533.171
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 50 X 3.5MM,400.979,400.979
HCPCS C1713,SCREW BONE CORTEX STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 55 X 3.5MM,400.979,400.979
HCPCS C1713,PLATE BONE HUMERUS LCP STAINLESS STEEL 6 3 HOLE NONSTERILE 90 X 3.5MM,3274.6845,3274.6845
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 60 X 3.5MM,400.979,400.979
HCPCS C1713,NAIL TIBIAL INTRAMEDULLARY 11MM X 39CM,1555.5,1555.5
HCPCS C1713,SCREW BONE TITANIUM CORTICAL SELF TAPPING FULL THREAD HEXAGONAL HEAD 3.5 X 14MM,107.525,107.525
HCPCS C1713,SCREW BONE CORTICAL TITANIUM SELF TAPPING FULL THREAD NONSTERILE 3.5 X 12MM,91.4005,91.4005
HCPCS C1776,COMPONENT FEMORAL KNEE SIGMA LATEX FREE COBALT CHROME CRUCIATE RETAINING CEMENTED STERILE DISPOSABLE LEFT SIZE 5,4335,4335
HCPCS C1776,COMPONENT FEMORAL KNEE SIGMA LATEX FREE COBALT CHROME CRUCIATE RETAINING NONPOROUS STERILE DISPOSABLE RIGHT SIZE 4,4335,4335
HCPCS A4338,CATHETER FOLEY LUBRICATH IC LATEX HYDROGEL COATED TIEMANN 2 WAY COUDE TIP 5.0CC BALLOON SINGLE EYE STERILE DISPOSABLE 18FR 16IN,91.9615,91.9615
HCPCS C1713,SCREW BONE COMPRESSION STAINLESS STEEL LOCKING SELF TAPPING FULL THREAD T15 STARDRIVE RECESS 40 X 3.5MM,400.979,400.979
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 8 HOLE PROXIMAL LEFT 4.5 X 154MM,3115.9725,3115.9725
HCPCS C1713,SCREW BONE CORTEX TITANIUM SELF TAPPING CRUCIFORM STARDRIVE RECESS NONSTERILE 10.0 X 2.4MM,299.8375,299.8375
HCPCS C1713,SCREW BONE CORTEX TITANIUM SELF TAPPING CRUCIFORM STARDRIVE RECESS NONSTERILE 14.0 X 2.4MM,299.8375,299.8375
HCPCS C1713,SCREW BONE FIXATION EXTERNAL SCHANZ STAINLESS STEEL SELF DRILLING 20MM THREAD 80 X 4.0MM,463.6325,463.6325
HCPCS C1776,STEM FEMORAL HIP VERSYS FIBER METAL MIDCOAT TIVANIUM TITANIUM POROUS COLLARED BODY 15 X 160MM,7573.5,7573.5
HCPCS C1713,SCREW BONE LEIBINGER UNIVERSAL 2 TITANIUM SELF TAPPING CROSS PIN 2 X 12MM,229.1175,229.1175
HCPCS C1713,SCREW BONE CANNULATED STAINLESS STEEL SELF DRILLING SELF TAPPING LONG THREAD HEXAGONAL SOCKET FLAT HEAD 40 X 4.0MM,683.0345,683.0345
HCPCS C1713,SCREW BONE CANNULATED STAINLESS STEEL SELF DRILLING SELF TAPPING SHORT THREAD HEXAGONAL SOCKET FLAT HEAD 50 X 4.0MM,656.7525,656.7525
HCPCS C1713,SCREW BONE CANCELLOUS A.L.P.S. TITANIUM CANNULATED PARTIAL THREAD NONSTERILE 4.0 X 36MM,585.225,585.225
HCPCS C1713,LENS INTRAOCULAR EXPAND 3.0 DIOPTER 6.0 X 12.5MM,478.125,478.125
HCPCS C1713,SCREW BONE TITANIUM CROSS PIN SELF TAPPING NONSTERILE 2 X 14MM,274.7625,274.7625
HCPCS C1713,PLATE BONE CLAVICLE LCP STAINLESS STEEL 1/3 TUBULAR 8 HOLE NONSTERILE 93 X 3.5MM,569.313,569.313
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 14 HOLE PROXIMAL RIGHT 4.5 X 262MM,3096.5415,3096.5415
HCPCS C1776,STEM FEMORAL HIP VERSYS FIBER METAL MIDCOAT TIVANIUM TITANIUM POROUS COLLARED BODY 15 X 160MM,7573.5,7573.5
HCPCS C1713,PLATE BONE STAINLESS STEEL LCP PROXIMAL10 HOLE RIGHT 4.5 X 190MM,3028.2525,3028.2525
HCPCS C1713,PLATE BONE STAINLESS STEEL LCP PROXIMAL 14 HOLE LEFT 4.5 X 262MM,3220.395,3220.395
HCPCS C1713,SCREW BONE LEIBINGER UNIVERSAL 2 TITANIUM EMERGENCY SELF TAPPING CROSS PIN NONSTERILE 1.9 X 5MM,260.3975,260.3975
HCPCS C1713,NAIL BONE FEMORAL INTRAMEDULLARY ARTICULATE 11MM X 40CM,2784.6,2784.6
HCPCS C1713,SCREW BONE LEIBINGER UNIVERSAL 2 TITANIUM SELF TAPPING CROSS PIN NONSTERILE 1.7 X 4MM,239.2325,239.2325
HCPCS C1713,SCREW BONE LEIBINGER UNIVERSAL 2 TITANIUM SELF TAPPING CROSS PIN NONSTERILE 1.7 X 5MM,239.2325,239.2325
HCPCS C1713,SCREW BONE LEIBINGER UNIVERSAL 2 TITANIUM SELF TAPPING CROSS PIN NONSTERILE 1.7 X 6MM,239.2325,239.2325
HCPCS C1713,NAIL BONE FEMORAL INTRAMEDULLARY ARTICULATE 12MM X 44CM,2856,2856
HCPCS C1713,NAIL TIBIAL INTRAMEDULLARY 12MM X 36CM,2014.5,2014.5
HCPCS C1713,NAIL TIBIAL INTRAMEDULLARY STERILE 09MM X 27.0CM,2004.9375,2004.9375
HCPCS C1713,SCREW BONE TITANIUM CROSS PIN SELF TAPPING NONSTERILE 2 X 12MM,274.7625,274.7625
HCPCS C1750,STENT LARYNGEAL MONTGOMERY ADULT MD 40 X 12 X 10MM,549.848,549.848
HCPCS C1776,COMPONENT FEMORAL KNEE SIGMA LATEX FREE COBALT CHROME CRUCIATE RETAINING CEMENTED STERILE DISPOSABLE RIGHT SIZE 5,4335,4335
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 9.0MM BALLOON STERILE DISPOSABLE ARTERIAL TUBE 4FR 80CM,402.645,402.645
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 11MM BALLOON STERILE DISPOSABLE ARTERIAL TUBE 5.0FR 80CM,402.645,402.645
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL T SHAPE 4 X 6 HOLE RIGHT ANGLE 3.5 X 78MM,1026.171,1026.171
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 13MM BALLOON STERILE DISPOSABLE ARTERIAL TUBE 6.0FR 80CM,402.645,402.645
HCPCS C1713,PLATE BONE STAINLESS STEEL LCP TIBIAL DISTAL ANTEROLATERAL 15 HOLE LEFT 3.5 X 210MM,3229.065,3229.065
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 8 HOLE LOCKING STRAIGHT 111 X 3.5MM,1005.244,1005.244
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 9 HOLE LOCKING STRAIGHT 124 X 3.5MM,913.682,913.682
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 10 HOLE LOCKING STRAIGHT 3.5 X 137MM,938.077,938.077
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 12 HOLE LOCKING STRAIGHT 3.5 X 163MM,998.053,998.053
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 5.0MM BALLOON STERILE DISPOSABLE ARTERIAL TUBE 3.0FR 80CM,402.645,402.645
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 14MM BALLOON STERILE DISPOSABLE ARTERIAL TUBE 7FR 80CM,415.99,415.99
HCPCS C1713,SCREW BONE STAINLESS STEEL PERIARTICULAR SELF TAPPING NONSTERILE 4.5 X 70MM,114.5885,114.5885
HCPCS C1750,STENT LARYNGEAL MONTGOMERY ADULT LARGE,549.848,549.848
HCPCS C1713,SCREW BONE BIODUR 108 ALLOY CANNULATED SELF DRILLING SELF TAPPING FULL THREAD NONSTERILE 70 X 3.5MM,551.3015,551.3015
HCPCS C1713,SCREW BONE BIODUR 108 ALLOY CANNULATED SELF DRILLING SELF TAPPING PARTIAL THREAD NONSTERILE 3.5 X 50MM,551.3015,551.3015
HCPCS C1776,HEAD FEMORAL COBALT CHROME SELF CENTERING BIPOLAR 28 X 40MM,2598.144,2598.144
HCPCS C1713,PLATE BONE TITANIUM 6 HOLE STRAIGHT 23 X 1.3MM,676.26,676.26
HCPCS C1713,LENS INTRAOCULAR ACRYSOF EXPAND ACRYLIC MULTI PIECE FOLDABLE MENISCUS POSTERIOR CHAMBER 6.0 X 13.0MM DIOPTER 3.0,474.3,474.3
HCPCS C1713,SCREW BONE CORTICAL SELF TAPPING FULL THREAD 3.5 X 65MM,101.1245,101.1245
HCPCS C1713,SCREW BONE CORTICAL SELF TAPPING FULL THREAD 3.5 X 70MM,101.1245,101.1245
HCPCS C1713,SCREW BONE STAINLESS STEEL SELF TAPPING T8 STARDRIVE RECESS NONSTERILE DISPOSABLE 14 X 2.4MM,227.2985,227.2985
HCPCS C1876,STENT WALLSTENT METALLIC SELF EXPANDING UNISTEP PLUS DELIVERY SYSTEM TRACHEOBRONCHIAL STERILE 12 X 90MM X 135CM,4604.688,4604.688
HCPCS C1713,PLATE BONE LCP STAINLESS STEEL 14 HOLE LOCKING STRAIGHT 3.5 X 189MM,1332.4515,1332.4515
HCPCS C1713,SCREW BONE STAINLESS STEEL CANNULATED PERIARTICULAR LOCKING NONSTERILE 65 X 5.5MM,562.394,562.394
HCPCS C1776,HEAD FEMORAL HIP VERSYS ZIMALOY COBALT CHROME 12/14 TAPER 32MM PLUS 3.5MM,1227.825,1227.825
HCPCS C1776,HEAD FEMORAL HIP VERSYS ZIMALOY COBALT CHROME 12/14 TAPER 32MM NEUTRAL,1227.825,1227.825
HCPCS C1776,HEAD FEMORAL HIP VERSYS ZIMALOY COBALT CHROME 12/14 TAPER 36MM PLUS 3.5MM,1526.175,1526.175
HCPCS C1713,SCREW BONE STAINLESS STEEL CANNULATED PERIARTICULAR LOCKING NONSTERILE 50 X 3.5MM,401.931,401.931
HCPCS C1713,SCREW BONE STAINLESS STEEL CANNULATED PERIARTICULAR LOCKING NONSTERILE 3.5 X 65MM,467.874,467.874
HCPCS C1713,SCREW BONE STAINLESS STEEL CANNULATED PERIARTICULAR LOCKING NONSTERILE 75 X 3.5MM,467.874,467.874
HCPCS C1769,GUIDEWIRE ORTHOPEDIC STAINLESS STEEL INTRAMEDULLARY BALL NOSE STERILE 2.2MM 28IN,615.825,615.825
HCPCS C1713,PIN BONE EXTERNAL FIXATION APEX STAINLESS STEEL HALF SELF DRILLING SELF TAPPING 40MM THREAD 4.0 X 150MM,364.65,364.65
HCPCS C1713,SCREW BONE STAINLESS STEEL CANNULATED PERIARTICULAR LOCKING NONSTERILE 54 X 3.5MM,401.931,401.931
HCPCS C1713,SCREW BONE CORTICAL STAINLESS STEEL SELF TAPPING SMALL HEXAGONAL RECESS NONSTERILE 46 X 2.7MM,77.5625,77.5625
HCPCS C1776,HEAD FEMORAL HIP VERSYS ZIMALOY COBALT CHROME 12/14 TAPER 36MM MINUS 3.5MM,1526.175,1526.175
HCPCS C1713,SCREW BONE CANNULATED STAINLESS STEEL LOCKING PERIARTICULAR 60 X 5.5MM,562.394,562.394
HCPCS A4338,CATHETER FOLEY LUBRICATH LATEX COUNCIL 2 WAY 2 OPPOSING DRAINAGE EYES BALLOON 5CC SHORT OPEN TIP STERILE DISPOSABLE 18FR 16IN,758.268,758.268
HCPCS C1713,SCREW BONE CANNULATED STAINLESS STEEL LOCKING PERIARTICULAR 5.5 X 70MM,562.394,562.394
HCPCS C1713,SCREW BONE STAINLESS STEEL LOCKING PERIARTICULAR 4.5 X 30MM,419.033,419.033
HCPCS C1713,SCREW BONE STAINLESS STEEL LOCKING PERIARTICULAR 32 X 4.5MM,419.033,419.033
HCPCS C1776,HEAD FEMORAL HIP VERSYS ZIMALOY COBALT CHROME 12/14 TAPER 32MM MINUS 3.5MM,1227.825,1227.825
HCPCS C1713,SCREW BONE STAINLESS STEEL SELF TAPPING PERIARTICULAR 40 X 4.5MM,114.5885,114.5885
HCPCS C1713,SCREW BONE STAINLESS STEEL SELF TAPPING PERIARTICULAR 4.5 X 48MM,114.5885,114.5885
HCPCS C1757,CATHETER EMBOLECTOMY FOGARTY LATEX STAINLESS STEEL 4.0MM BALLOON ARTERIAL TUBE STERILE DISPOSABLE 2.0FR 60CM,579.9465,579.9465
HCPCS C1776,BLOCK AUGMENT KNEE NEXGEN TIVANIUM HALF STERILE PRECOATED TIBIAL SIZE 5 10MM,2543.625,2543.625
HCPCS C1713,SCREW BONE STAINLESS STEEL PERIARTICULAR SELF TAPPING NONSTERILE 4.5 X 50MM,114.5885,114.5885
HCPCS C1713,SCREW BONE STAINLESS STEEL SELF TAPPING PERIARTICULAR 4.5 X 65MM,114.5885,114.5885
HCPCS C1713,SCREW BONE CORTICAL STAINLESS STEEL SELF TAPPING SM HEXAGONAL RECESS NONSTERILE 2.7 X 26MM,77.5625,77.5625
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 20MM X 48CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 6MM X 19CM,7395,7395
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 7MM X 23CM,7395,7395
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 8MM X 27CM,7395,7395
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 9MM X 31CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 10MM X 36CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 11MM X 39CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 12MM X 43CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 13MM X 47CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 14MM X 45CM,7522.5,7522.5
HCPCS C1751,CATHETER THERMODILUTION SWAN-GANZ HEMODYNAMIC MONITORING 4 LUMEN STANDARD STERILE DISPOSABLE 7.0FR 110CM,360.57,360.57
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 18MM X 50CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 8MM X 33CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 1MM X 2CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 1MM X 3CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 1.5MM X 2CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 1.5MM X 3CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 1.5MM X 4CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2MM X 2CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2MM X 3CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2MM X 4CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2MM X 6CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2MM X 8CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 18 ADVANCED 16MM X 44CM,7522.5,7522.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 4MM X 10CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2MM X 4CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2MM X 6CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2MM X 8CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2.5MM X 4CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2.5MM X 6CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 2.5MM X 8CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 3MM X 4CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 3MM X 6CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 3MM X 8CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 3MM X 10CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 10MM X 36CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 4MM X 8CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 9MM X 31CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 4MM X 15CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 5MM X 10CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 5MM X 15CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 5MM X 20CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 6MM X 12CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 6MM X 19CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 7MM X 15CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 7MM X 28CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME 10 ADVANCED 8MM X 17CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2.5MM X 8CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYDROFRAME ADVANCED SIZE 10 4MM X 5CM,6375,6375
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 12MM,3315,3315
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2.5MM X 4CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 8MM X 25CM,4845,4845
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 8MM X 37CM,4845,4845
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 9MM X 33CM,4845,4845
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 10MM X 36CM,4845,4845
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 11MM X 39CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 12MM X 43CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 13MM X 47CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 16MM X 52CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 20MM X 65CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 7MM X 22CM,4590,4590
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 8MM,3315,3315
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 6MM X 26CM,4590,4590
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 16MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 20MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 24MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.25 X 28MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.50 X 8MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.50 X 12MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.50 X 16MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.50 X 20MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.5 X 24MM,3315,3315
HCPCS C1874,STENT CORONARY DRUG ELUTING CATHETER SYNERGY PLATINUM CHROMIUM POLYMER COATED OTW 2.50 X 28MM,3315,3315
HCPCS C1884,CONTROLLER V-GRIP RAPID MICROPLEX HYDROCOIL .75 SECOND DETACHMENT STERILE DISPOSABLE 2 X 4MM X .035IN,2358.75,2358.75
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 5MM X 15CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYDROSOFT 3D ADVANCED 1.5MM X 4CM,6375,6375
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3MM X 4CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3MM X 6CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3MM X 8CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3MM X 10CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3.5MM X 5CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 3.5MM X 8CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 4MM X 6CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 4MM X 8CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 4MM X 12CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 7MM X 31CM,4845,4845
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 5MM X 10CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 2.5MM X 6CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 5MM X 20CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 6MM X 20CM,4972.5,4972.5
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 2MM X 2CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 2.5MM X 4CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 3MM X 6CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 4MM X 8CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 4MM X 15CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 5MM X 15CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 5MM X 22CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION COSMOS 10 ADVANCED 6MM X 18CM,4590,4590
HCPCS C1884,COIL EMBOLIZATION HYPERSOFT 3D ADVANCED 4MM X 15CM,4972.5,4972.5
HCPCS C1776,STEM FEMORAL OMNIFIT EON 127DEG SIZE 10 40 X 52 X 145 X 13.8MM,4207.5,4207.5
HCPCS C1776,INSERT ACETABULAR FEMORAL HIP TRIDENT X3 POLYETHYLENE LATEX FREE STERILE DISPOSABLE 0 DEGREE SIZE H 36MM,2932.5,2932.5
HCPCS C1776,SHELL ACETABULAR HIP TRIDENT REVISION LATEX FREE TITANIUM HEMISPHERICAL STERILE SIZE G 62MM,8906.5125,8906.5125
HCPCS C1776,SHELL ACETABULAR HIP TRIDENT REVISION LATEX FREE TITANIUM HEMISPHERICAL STERILE SIZE G 64MM,8906.5125,8906.5125
HCPCS C1713,SHELL ACETABULAR HIP TRIDENT REVISION LATEX FREE TITANIUM HEMISPHERICAL STERILE SIZE H 66MM,8906.5125,8906.5125
HCPCS C1713,SHELL ACETABULAR HIP TRIDENT REVISION LATEX FREE TITANIUM HEMISPHERICAL STERILE SIZE H 68MM,8906.5125,8906.5125
HCPCS C1713,SHELL ACETABULAR HIP TRIDENT REVISION LATEX FREE TITANIUM HEMISPHERICAL STERILE SIZE I 70MM,8906.5125,8906.5125
HCPCS C1713,SHELL FEMORAL ACETABULAR HEMISPHERICAL REVISION TRIDENT TITANIUM 72MM,8906.5125,8906.5125
