Itemcode,Description,CDM Revenue Code,CDM Hcpcs,CDM Modifier,Gross Charge,Cash Price,SHS OUTPATIENT [108130006],Note
41010341,HC PERCUSSION VIBRATPOSTURAL DRAINAGE >4 POSITIONS,410,94668,,$347.00,$242.90,,
41210003,HC IPPB,412,94640,,$982.00,$687.40,,
42010182,HC WOUND(S) CARE NON-SELECTIVE,420,97602,,$938.00,$656.60,$512.00,
45010020,HC ED NEEDLE INSERTION W/O INJECTION 3 OR MORE MUSCLES CDM,450,20561,,$562.00,$393.40,,
45010028,HC ED CONTROL OF NOSEBLEED SIMPLE CDM,450,30901,,$582.00,$407.40,,
45010049,HC ED ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US CDM,450,20600,,"$1,406.00",$984.20,,
45010052,HC ED CLOSED TX MANDIBULAR FX W/INTERDENTAL FIXATION CDM,450,21453,,"$22,779.00","$15,945.30",,
45010079,HC ED INSJ PRPH CVC W/O SUBQ PORT/PMP UNDER 5 YR CDM,450,36568,,"$5,279.00","$3,695.30",,
45010097,HC ED DRAINAGE OF RECTAL ABSCESS CDM,450,45005,,"$5,315.00","$3,720.50",,
45010100,HC ED REDUCTION OF RECTAL PROLAPSE CDM,450,45900,,"$4,065.00","$2,845.50",,
45010123,HC ED TEMP TRANSCUTANEOUS EXT PACING CDM,450,92953,,"$2,912.00","$2,038.40",,
45010159,HC ED TREAT KNEE DISLOCATION CDM,450,27550,,"$1,200.00",$840.00,,
45010165,HC ED CLOSED TREAT KNEE DISLOCATION W/O ANESTH CDM,450,27560,,"$1,200.00",$840.00,,
45010176,HC ED CLOSED TREAT TIB SHAFT FRACTURE W/O MANIP CDM,450,27750,,"$13,223.00","$9,256.10",$655.00,
45010258,HC ED CLTX INTER/PERI/SUBTROCHANTERIC FEM FX W/O MANJ CDM,450,27238,,"$7,414.00","$5,189.80",,
45010271,HC ED TX POST HIP ARTHROPLASTY DISLOCATION W/O ANESTH CDM,450,27265,,"$1,323.00",$926.10,,
45010286,HC ED REMOVAL FOREIGN BODY DEEP THIGH/KNEE CDM,450,27372,,"$13,726.00","$9,608.20",,
45010319,HC ED DEBRIDE INFECTED SKIN ADD-ON CDM,450,11001,,$383.00,$268.10,$363.00,
45010325,HC ED DEB MUSC/FASCIA 20 SQ CM/< CDM,450,11043,,"$2,762.00","$1,933.40","$1,507.00",
45010329,HC ED DEB MUSC/FASCIA ADD-ON CDM,450,11046,,"$1,237.00",$865.90,$720.00,
45010354,HC ED EXCISION OF NAIL FOLD TOE CDM,450,11765,,"$1,762.00","$1,233.40",,
45010357,HC ED REPAIR SUPERFICIAL WOUND(S)7.6 TO 12.5CM SLP NK AX EXGEN TRNK EXTR HN CDM,450,12004,,$938.00,$656.60,,
45010376,HC ED INTMD WND REPAIR S/TR/EXT 20.1 TO 30.0CM CDM,450,12036,,"$2,762.00","$1,933.40",,
45010380,HC ED INTMD WND REPAIR N-HG/GENIT 2.6 TO 7.5CM CDM,450,12042,,"$1,762.00","$1,233.40",,
45010398,"HC ED REPAIR WOUND/LESION ADD-ON 5CM OR LESS COMPLEX, SCLP ARM LEG CDM",450,13122,,$818.00,$572.60,,
45010409,HC ED INCISION OF ANAL ABSCESS CDM,450,46050,,"$4,065.00","$2,845.50",,
45010434,HC ED PREPUTIAL STRETCHING CDM,450,54450,,"$1,312.00",$918.40,,
45010440,HC ED I & D OF VULVA/PERINEUM CDM,450,56405,,"$1,684.00","$1,178.80",,
45010443,HC ED DRAINAGE OF PELVIC FLUID CDM,450,57020,,"$12,619.00","$8,833.30",,
45010512,HC ED SKIN PINCH GRAFT 2 CM DIAMETER CDM,450,15050,,"$2,762.00","$1,933.40",,
45010520,HC ED DRESS/DEBRID P-THICK BURN M 5-10% TBSA CDM,450,16025,,$938.00,$656.60,,
45010550,HC ED CLOSED TREATMENT EYE SOCKET FRACTURE NON BLOWOUT CDM,450,21400,,"$2,973.00","$2,081.10",,
45010556,HC ED RESET DISLOCATED JAW UNCOMPLICATED CDM,450,21480,,"$1,200.00",$840.00,,
45010572,HC ED TREAT CLAVICLE DISLOCATION W/O MANI CDM,450,23520,,"$7,414.00","$5,189.80",,
45010612,HC ED TREATMENT OF NOSE FRACTURE W/O STABILIZATION CDM,450,21315,,"$6,292.00","$4,404.40",,
45010713,HC ED TREAT HUMERUS FRACTURE CDM,450,24530,,"$1,200.00",$840.00,,
45010726,HC ED TREAT HUMERUS EPICOND FRACTURE W/MANIPULATION CDM,450,24565,,"$7,414.00","$5,189.80",,
45010787,HC ED THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING CDM,450,32555,,"$4,090.00","$2,863.00",,
45010791,HC ED PERQ DRAINAGE PLEURA INSERT CATH W/IMAGING CDM,450,32557,,"$10,019.00","$7,013.30",,
45010861,HC ED ASPIRATION BLADDER INSERT SUPRAPUBIC CATHETER CDM,450,51102,,"$9,988.00","$6,991.60","$5,448.00",
45010872,HC ED REPAIR EXTENSOR TENDON HAND W/O GRAFT CDM,450,26410,,"$14,753.00","$10,327.10",,
45010900,HC ED TREAT METACARPAL FRACTURE SINGLE W/O MANIP CDM,450,26600,,"$1,200.00",$840.00,,
45010974,HC ED CLOSED TX ARTICULAR FRACTURE W/MANIP CDM,450,26742,,"$7,414.00","$5,189.80",,
45011000,HC ED DEMO&/EVAL OF PT UTILIZ AERSL GEN/NEB/INHLR/IP CDM,450,94664,,$982.00,$687.40,,
45013009,HC ED TREATMENT OF ANKLE FRACTURE BIMALL W/MANIP CDM,450,27810,,"$8,175.00","$5,722.50",,
45013020,HC ED CLOSED TREAT LOWER LEG FRACTURE W/MANIPULATION CDM,450,27825,,"$8,174.00","$5,721.80",,
45013078,HC ED CLOSED TREAT TARSAL DISLOCATION CDM,450,28540,,"$1,200.00",$840.00,,
45013087,HC ED CLTX METATARSOPHLNGL JT DISLC W/O ANES CDM,450,28630,,"$1,200.00",$840.00,,
45013099,HC ED SHORT ARM CAST APPLICATION CDM,450,29075,,"$1,356.00",$949.20,,
45013183,HC ED CONTROL OF NOSEBLEED POSTERIOR CDM,450,30905,,$582.00,$407.40,,
45013214,"HC ED REPAIR LIP, FULL THICKNESS VERMILION ONLY CDM",450,40650,,"$2,696.00","$1,887.20",,
45013217,"HC ED DRAINAGE OF MOUTH LESION, SIMPLE CDM",450,40800,,"$3,233.00","$2,263.10",,
45013221,HC ED REPAIR MOUTH LACERATION >2.5CM CDM,450,40831,,"$2,696.00","$1,887.20",,
51010096,HC EXCISION OF ANAL LESION(S),510,46922,,"$13,110.00","$9,177.00","$7,151.00",
51010135,HC NERVE BLOCK INJ HYPOGASTRIC PLEXUS,510,64517,,"$4,326.00","$3,028.20","$2,360.00",
51010349,"HC SKIN TISSUE REARRANGEMENT 10 SQ CM OR LESS SCALP,ARM LEG",510,14020,,"$8,590.00","$6,013.00","$4,686.00",
51010361,HC EXC HIP/PELVIS LES SC < 3 CM,510,27047,,"$7,522.00","$5,265.40","$4,103.00",
51010390,HC ESW INTEGUMENTARY WOUND HEALING EA ADDL WOUND,510,0513T,,$881.00,$616.70,$481.00,
51010415,HC SHAVE SKIN LESION 0.6 TO 1.0 CM FACE ERS EYLD NSE LPS MUC,510,11311,,$938.00,$656.60,$512.00,
51010418,HC EXC TR-EXT B9+MARG 1.1-2 CM,510,11402,,"$3,233.00","$2,263.10","$1,764.00",
51010421,HC EXC TR-EXT B9+MARG > 4.0 CM,510,11406,,"$7,522.00","$5,265.40","$4,103.00",
51010438,HC EXC FACE-MM MALIG+MARG 1.1-2,510,11642,,"$3,233.00","$2,263.10","$1,764.00",
51010443,HC REMOVAL OF SUTURES OTHER THAN LOCAL SAME SURGEON,510,15850,,"$2,762.00","$1,933.40","$1,507.00",
51010464,HC EXC H-F-NK-SP MLG+MAR > 4 CM,510,11626,,"$13,726.00","$9,608.20","$7,487.00",
51010498,HC DRAINAGE OF SKIN ABSCESS SIMPLE OR SINGLE,510,10060,,$938.00,$656.60,$512.00,
75010054,HC G-ESOPH REFLUX TEST,750,91035,,"$2,496.00","$1,747.20","$1,362.00",
76110172,HC DEBRIDE SUBQ TISSUE LTE 20 SQ CM,761,11042,,"$1,762.00","$1,233.40",$961.00,
76110260,HC SKIN SPLT GRFT TRNK/ARM/LEG,761,15100,,,$0.00,"$4,686.00",
76110286,HC DEBRIDE BONE LTE 20 SQ CM,761,11044,,"$7,522.00","$5,265.40","$4,103.00",
76110289,HC DILATION OF CERVICAL CANAL,761,57800,,"$12,619.00","$8,833.30",,
76110452,HC INJECTION SINGLE TENDON ORIGIN/INSERTION,761,20551,,"$1,406.00",$984.20,$767.00,
76110455,HC ACUPUNCTURE 1/> NDLES W/O ELEC STIMJ INIT 15 MIN^,761,97810,,$90.00,$63.00,$54.00,
94010051,HC INSERT TEMP BLADDER CATH,940,51702,,$582.00,$407.40,$318.00,
36111093,HC INJECTION ANESTHETIC AGENT 1 INTERCOSTAL NERVE^,361,64420,,"$3,484.00","$2,438.80","$1,901.00",
36111105,HC INSJ TEMP NDWELLG BLADDER CATHETER COMPLICATED^,361,51703,,$776.00,$543.20,$423.00,
36111182,HC GUIDE CATH FLUID DRAINAGE SOFT TISSUE,361,10030,,"$3,233.00","$2,263.10","$1,764.00",
36111256,HC N BLOCK SPHENOPALATINE GANGL,361,64505,,"$1,406.00",$984.20,$767.00,
36111326,HC DX BONE MARROW BIOPSY(IES) BILAT,361,38221,50,"$4,103.00","$2,872.10",,
36112053,"HC AMPUTATION,TOE;INTERPHALANGEAL JOINT",361,28825,,"$14,753.00","$10,327.10","$8,047.00",
36113065,HC AC NON-SELECTIVE DEBRIDEMENT,361,97602,,$938.00,$656.60,,
36119030,HC EPIDURAL BLOOD PATCH,361,62273,,"$3,484.00","$2,438.80","$1,901.00",
40210098,HC US URINE CAPACITY MEASURE,402,51798,,$582.00,$407.40,$318.00,
41010340,HC INTRAPULMONARY PERCUSSION VENTILATION THERAPY,410,94640,,$982.00,$687.40,,
41010357,HC SUCTION ARTIFICIAL AIRWAY,410,31720,,$982.00,$687.40,$536.00,
41010406,HC TRACHEOSTOMY TUBE CHANGE,410,31502,,"$1,083.00",$758.10,$591.00,
41210002,HC HELIOX HOURLY,412,94640,,$982.00,$687.40,$536.00,
41210005,HC NEBULIZER ANTIBIOTICS,412,94640,,$982.00,$687.40,,
42010060,HC LONG ARM SPLINT APPLICATION 30 MIN,420,29105,,$776.00,$543.20,$423.00,
43010123,HC APPLY FOREARM SPLINT DYN,430,29126,,$582.00,$407.40,$318.00,
45001299,HC ED CLOSED TREAT BIG TOE FRACTURE W/O MANIP CDM,450,28490,,"$1,200.00",$840.00,,
45010003,HC ED PRESSURIZED/NONPRESSURIZED INHALATION TREATMENT CDM,450,94640,,$982.00,$687.40,,
45010031,HC ED PUNCTURE ASPIRATION ABSCESS HEMATOMA BULLA/CYST CDM,450,10160,,"$1,762.00","$1,233.40",,
45010034,HC ED PARING/CUTTING BENIGN HYPERKERATOTIC LESION >4 CDM,450,11057,,$938.00,$656.60,,
45010051,HC ED ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ CDM,450,20612,,"$1,406.00",$984.20,,
45010058,HC ED OSTEOTOMY PHALANX FINGER EACH CDM,450,26567,,"$14,753.00","$10,327.10",,
45010078,HC ED INSJ TUNNELED CVC W/O SUBQ PORT/PMP AGE 5 YR/> CDM,450,36558,,"$14,238.00","$9,966.60",,
45010081,HC ED COLLECT BLOOD FROM IMPLANT VENOUS ACCESS DEVICE CDM,450,36591,,$582.00,$407.40,,
45010105,HC ED PUNCTURE SHUNT TUBE/RESERVOIR ASPIRATION/INJ PX CDM,450,61070,,"$4,090.00","$2,863.00",,
45010134,HC ED EXCISION MULTIPLE EXTERNAL PAPILLAE/TAGS ANUS CDM,450,46230,,"$13,110.00","$9,177.00",,
45010179,HC ED CLOSED TREAT TIBIAL FRACTURE W/MANIPULATION CDM,450,27752,,"$8,175.00","$5,722.50",,
45010227,HC ED CHANGE CYSTOSTOMY TUBE SIMPLE CDM,450,51705,,"$1,312.00",$918.40,,
45010285,HC ED I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION CDM,510,27301,,"$13,726.00","$9,608.20",,
45010297,HC ED TREAT FEMORAL FRACTURE W/O MANIPULATION CDM,450,27508,,"$1,200.00",$840.00,,
45010309,HC ED DRAINAGE OF SKIN ABSCESS SIMPLE OR SINGLE CDM,450,10060,,$938.00,$656.60,,
45010327,HC ED DEB BONE 20 SQ CM/< CDM,450,11044,,"$7,522.00","$5,265.40","$4,103.00",
45010331,HC ED REMOVAL OF SKIN TAGS CDM,450,11200,,$938.00,$656.60,,
45010335,HC ED EXC TR-EXT B9+MARG 3.1-4 CM CDM,450,11404,,"$7,522.00","$5,265.40",,
45010359,HC ED REPAIR SUPERFICIAL WOUND(S) 20.1-30.0CM SLP NK AX EXGEN TRNK EXTR HND CDM,450,12006,,"$1,762.00","$1,233.40",,
45010362,HC ED REPAIR SUPERFICIAL WOUND(S) 2.6 TO 5.0CM FACE ERS EYLD NSE LPS MUC CDM,450,12013,,$938.00,$656.60,,
45010382,HC ED INTMD WND REPAIR N-HG/GENIT 12.6 TO 20.0CM CDM,450,12045,,"$2,762.00","$1,933.40",,
45010385,HC ED INTMD WND REPAIR FACE/MM <2.5 CM CDM,450,12051,,$938.00,$656.60,,
45010407,HC ED INCISION OF RECTAL ABSCESS CDM,450,46040,,"$5,315.00","$3,720.50",,
45010413,HC ED REMOVAL OF HEMORRHOID CLOT CDM,450,46320,,"$5,315.00","$3,720.50",,
45010442,HC ED SURGERY FOR VULVA LESION CDM,450,56440,,"$12,619.00","$8,833.30",,
45010485,HC ED DRAIN EXTERNAL EAR LESION SIMPLE CDM,450,69000,,"$3,233.00","$2,263.10",,
45010491,HC ED REMOVE IMPACTED EAR WAX CDM,450,69210,,$347.00,$242.90,,
45010525,HC ED CHEMICAL CAUTERY TISSUE CDM,450,17250,,$938.00,$656.60,,
45010532,HC ED EXPLORE WOUND ABDOMEN CDM,450,20102,,"$8,590.00","$6,013.00",,
45010569,HC ED TREAT CLAVICLE FRACTURE W/MANIP CDM,450,23505,,"$7,414.00","$5,189.80",,
45010576,HC ED TREAT CLAVICLE DISLOCATIONAC JT DISLO W/O MAN CDM,450,23540,,"$1,200.00",$840.00,,
45010583,HC ED TREAT SHOULDER BLADE FX W/MANIP CDM,450,23575,,"$7,414.00","$5,189.80",,
45010624,HC ED APPLICATION OF FIGURE EIGHT CDM,450,29049,,"$1,356.00",$949.20,,
45010631,HC ED MULTIPLE NERVE BLOCK INJECTIONS RIB NERVES CDM,450,64421,,"$3,484.00","$2,438.80",,
45010734,HC ED TREAT HUMERUS CONDYLAR FRACTURE W/MANIPULATION CDM,450,24577,,"$7,414.00","$5,189.80",,
45010745,HC ED TREAT MONYRGGIA ELBOW FRACTURE W/ MAIPULATION CDM,450,24620,,"$7,414.00","$5,189.80",,
45010798,HC ED TREAT FRACTURE OF RADIUS AND ULNA W/O MANIP CDM,450,25560,,"$1,200.00",$840.00,,
45010807,HC ED ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/US CDM,450,20606,,"$1,464.00","$1,024.80",,
45010820,HC ED TREAT CARPAL BONE FRACTURE W/O MANIP EACH BONE CDM,450,25630,,"$1,200.00",$840.00,,
45010887,HC ED REPAIR OF DISTAL EXTENSOR TENDON INSERTION W/WO PINNING CDM,450,26432,,"$7,414.00","$5,189.80",,
45010909,HC ED TREAT CARPOMETACARPAL DISLOCATION W/MANIP CDM,450,26641,,"$1,200.00",$840.00,,
45010926,HC ED TREAT KNUCKLE DISLOCATION W/O ANESTH CDM,450,26700,,"$1,200.00",$840.00,,
45011008,HC ED OSTEOPATHIC MANIPULATIVE TX 1-2 BODY REGIONS CDM,450,98925,,$147.00,$102.90,,
45013025,HC ED CLOSED TREAT ANKLE DISLOCATION W/ANESTH CDM,450,27842,,"$7,223.00","$5,056.10","$3,940.00",
45013040,HC ED REPAIR OF FOOT TENDON EXTENSOR TENDON CDM,450,28208,,"$14,753.00","$10,327.10",,
45013096,HC ED LONG ARM CAST APPLICATION CDM,450,29065,,"$1,356.00",$949.20,,
45013110,HC ED SHORT ARM SPLINT APPLICATION CDM,450,29125,,$582.00,$407.40,,
45013124,HC ED APPLY SHORT WALKING LEG CAST CDM,450,29425,,"$1,356.00",$949.20,,
45013225,"HC ED REPAIR TONGUE LACERATION <2.6CM, POSTERIOR ONE-THIRD OF TONGUE CDM",450,41251,,"$1,083.00",$758.10,,
45013229,HC ED DRAINAGE MOUTH ROOF LESION CDM,450,42000,,"$1,083.00",$758.10,,
51010111,HC OSTEOPATHIC MANIPULATION - 1-2 BODY REGIONS,510,98925,,,$0.00,,
51010114,HC OSTEOPATHIC MANIPULATION - 7-8 BODY REGIONS,510,98928,,,$0.00,,
51010388,HC ESW INTEGUMENTARY WOUND HEALING INITIAL WOUND,510,0512T,,"$1,762.00","$1,233.40",$961.00,
51010397,HC BIOPSY OF PENIS,510,54100,,"$7,522.00","$5,265.40","$4,103.00",
51010403,HC TRIM SKIN LESION,510,11055,,$938.00,$656.60,$512.00,
51010423,HC EXC H-F-NK-SP B9+MARG > 4 CM,510,11426,,"$7,522.00","$5,265.40","$4,103.00",
51010426,HC EXC FACE-MM B9+MARG 1.1-2 CM,510,11442,,"$3,233.00","$2,263.10","$1,764.00",
51010445,HC DESTROY PREMLG LESIONS 15+,510,17004,,"$1,762.00","$1,233.40",$961.00,
51010448,HC DESTRUCTION OF SKIN LESIONS TNK/ARM/LG M 0.6-1,510,17261,,$938.00,$656.60,$512.00,
75010218,HC IMPEDANCE,750,91037,,"$1,410.00",$987.00,$769.00,
75010267,HC DIALATE ESOPHAGUS UNGUIDED,750,43450,,"$4,090.00","$2,863.00","$2,231.00",
76110037,HC IRRIGATION OF BLADDER,761,51700,,"$1,312.00",$918.40,$716.00,
76110177,HC DEBRIDE/DRESS SMALL BURN LT 5 TBSA,761,16020,,$938.00,$656.60,$512.00,
76110194,HC TRIM SKIN LESION BENIGN 5+,761,11057,,$938.00,$656.60,$512.00,
76110201,HC RECTAL SENSATION TEST,761,91120,,$776.00,$543.20,$423.00,
76110293,HC APPLY RIGID LEG CAST,761,29445,,"$1,356.00",$949.20,$740.00,
76110457,HC ACUP 1/> NDLS W/ELEC STIMJ EA 15 MIN W/RE-INSJ^,761,97814,,$45.00,$31.50,$45.00,
76110460,HC CHEMICAL CAUTERIZATION OF GRANULATION TISSUE^,761,17250,,$938.00,$656.60,$512.00,
76110571,HC DESTRUCTION OF SKIN LESIONS OTHER M 3.1-4,761,17274,,"$1,762.00","$1,233.40",$961.00,
92010032,HC FETAL NON-STRESS TEST,920,59025,,$944.00,$660.80,$514.00,
92210001,HC MUSCLE TEST ONE LIMB,922,95860,,$582.00,$407.40,$318.00,
92210005,HC MUSCLE TEST 4 LIMBS,922,95864,,$776.00,$543.20,$423.00,
94010073,"HC APPLY MULTLAY COMPRS ARM,FOREARM,HAND,FINGERS - BIL",940,29584,50,$776.00,$543.20,$423.00,
L_36110536,HC DIAGNOSTIC LUMBAR SPINAL PUNCTURE W/FLUOR OR CT CDM,361,62328,,"$3,484.00","$2,438.80",,**
26010003,HC INSERTION PICC W/O IMG GDN 5 YR/>,260,36569,,"$5,279.00","$3,695.30","$2,880.00",
36010062,HC REMOVE URETER STENT PERCUT,360,50384,,"$9,988.00","$6,991.60","$5,448.00",
36010104,HC NEEDLE BIOPSY OF LIVER,361,47000,,"$7,522.00","$5,265.40","$4,103.00",
36010343,HC BIOPSY OF PROSTATE,361,55700,,"$9,988.00","$6,991.60","$5,448.00",
36010406,HC BONE MARROW BIOPSY,361,38221,,"$7,522.00","$5,265.40","$4,103.00",
36010964,HC TX GASTRO INTUB W/ASP,360,43753,,"$1,410.00",$987.00,,
36010993,HC CIRCUM 28 DAYS OR OLDER,360,54161,,"$9,988.00","$6,991.60",,
36011083,HC EXCISION ADDL BREAST LESION EA ADD,360,19126,,"$2,819.00","$1,973.30","$2,678.00",
36011127,HC LIGATION OF HEMORRHOID(S),360,46221,,"$4,065.00","$2,845.50","$2,217.00",
36110001,HC CORDOCENTESIS,361,59012,,"$1,684.00","$1,178.80",$919.00,
36110104,HC REPOSITION GASTROSTOMY TUBE,361,43761,,"$1,312.00",$918.40,$716.00,
36110138,HC TRLUML PERIP ATHRC RENAL ART,361,0234T,,"$59,174.00","$41,421.80","$32,277.00",
36110141,HC TRLUML PERIP ATHRC BRCHIOCPH,361,0237T,,"$31,777.00","$22,243.90","$17,333.00",
36110241,HC FINE NEEDLE ASPIRATION BX W/FLUOR GDN 1ST LESION,361,10007,,"$3,621.00","$2,534.70","$1,976.00",
36110244,HC FINE NEEDLE ASPIRATION BX W/CT GDN 1ST LESION,361,10009,,"$3,621.00","$2,534.70","$1,976.00",
36110261,HC OPEN BIOPSY/EXCISION INGUINOFEMORAL NODES,361,38531,,"$18,787.00","$13,150.90","$9,295.00",
36110292,HC THERAPEUTIC APHERESIS PLATELETS^,361,36513,,"$2,221.00","$1,554.70","$1,211.00",
36110440,HC REPLACE CVAD CATH,361,36580,,"$5,279.00","$3,695.30","$2,880.00",
36110443,HC COMPLETE REPLACEMENT PICC RS&I,361,36584,,"$5,279.00","$3,695.30","$2,880.00",
36110474,HC INSERT HEPATIC SHUNT (TIPS),361,37182,,"$20,813.00","$14,569.10","$19,785.00",
36110562,HC DRAIN/INJECT JOINT/BURSA MAJOR JOINT W/O ULTRASOUND GUIDANCE,361,20610,,"$1,406.00",$984.20,$767.00,
36110577,HC DEB SUBQ TISSUE ADD-ON,361,11045,,"$1,237.00",$865.90,$720.00,
36110612,HC INJECTION SINUS TRACT DIAGNOSTIC,361,20501,,$894.00,$625.80,$578.00,
36110673,HC RENAL BIOPSY PERQ,361,50200,,"$7,522.00","$5,265.40","$4,103.00",
36110687,HC CYSTOSTOMY TUBE CHANGE,361,51705,,"$1,312.00",$918.40,$716.00,
36110714,HC ANALYZE SPINE INFUSION PUMP W/O REPROGAM,361,62367,,"$1,554.00","$1,087.80",$848.00,
36110717,HC N BLOCK INJ FEM SINGLE,361,64447,,"$3,484.00","$2,438.80","$1,901.00",
36110724,HC INJ PARAVERT F JNT C/T 1 LEV BILAT,361,64490,50,"$6,489.00","$4,542.30","$3,540.00",
36110810,HC FACET INJ L/S SPINE THIRD LEVEL,361,64495,,"$1,937.00","$1,355.90",$583.00,
33510003,HC CHEMO IV INFUSION 1 HR^,335,96413,,"$2,362.00","$1,653.40","$1,343.00",
33510006,HC CHEMO IV INFUS EACH ADDL SEQ^,335,96417,,$444.00,$310.80,$252.00,
76110205,HC TREATMENT OF BLADDER LESION,761,51720,,"$1,810.00","$1,267.00","$1,029.00",
76110307,HC IRRIG DRUG DELIVERY DEVICE^,761,96523,,$479.00,$335.30,$273.00,
33510004,HC CHEMO IV INFUSION ADDL HR^,335,96415,,$444.00,$310.80,$252.00,
33510008,HC CHEMO IA PUSH TECNIQUE^,335,96420,,"$2,362.00","$1,653.40","$1,343.00",
33510017,HC TYSABRI INFUSION FIRST HR,335,96413,,"$2,362.00","$1,653.40","$1,343.00",
76110305,HC REFILL/MAINT PORTABLE PUMP^,761,96521,,"$1,514.00","$1,059.80",$860.00,
33110002,HC CHEMO HORMON ANTINEOPL SQ/IM^,331,96402,,$444.00,$310.80,$252.00,
33110007,HC CHEMO IV PUSH SNGL DRUG^,331,96409,,"$1,514.00","$1,059.80",$860.00,
33510014,HC CHEMOTHERAPY INTO CNS^,335,96450,,"$2,362.00","$1,653.40","$1,343.00",
26010020,HC IV THERAPY - IRRIG VAD (SOLE PROC),263,96523,,$479.00,$335.30,$273.00,
33310085,HC INSERT INTERSTITIAL MARKERS ABDOMINAL/PELVIC FOR RAD THERAPY,333,49411,,"$8,889.00","$6,222.30","$5,050.00",
33510005,HC CHEMO PROLONG INFUSE W/IMPLANTED PUMP^,335,96416,,"$2,362.00","$1,653.40","$1,343.00",
33510013,HC CHEMOTX ADMN PRTL CAVITY^,335,96446,,"$2,362.00","$1,653.40","$1,343.00",
33510018,HC TYSABRI INFUSION EACH ADD'L HR,335,96415,,$444.00,$310.80,$252.00,
76110306,HC REFILL/MAINT PUMP/RESVR SYST^,761,96522,,"$1,514.00","$1,059.80",$860.00,
76110319,HC INS MARK THOR FOR RT PERQ,761,32553,,"$8,889.00","$6,222.30","$5,050.00",
33110001,HC CHEMO ANTI-NEOPL SQ/IM^,331,96401,,$444.00,$310.80,$252.00,
33110006,HC CHEMOTHERAPY INJECTION VIA SUBQ RESERVOIR^,331,96542,,"$1,514.00","$1,059.80",$860.00,
33510002,HC CHEMO IV PUSH ADDL DRUG^,335,96411,,$444.00,$310.80,$252.00,
33310007,HC THER RAD SIMULATION-INTERM,333,77285,,"$2,585.00","$1,809.50","$1,470.00",
33310057,HC SPECIAL RADIATION TREATMENT,333,77470,,"$4,139.00","$2,897.30","$2,352.00",
33310082,HC INSERT UTERI TANDEMS/OVOIDS,333,57155,,"$17,412.00","$12,188.40","$9,896.00",
33320002,"HC HDR RDNCL NTRSTL/ICAV BRCHTX, 1 CHANNEL",333,77770,,"$6,140.00","$4,298.00","$3,490.00",
48110102,HC CATH PLACE CARDIO BRACHYTX,481,92974,,"$9,547.00","$6,682.90","$5,309.00",
33310008,HC THER RAD SIMULATION-CMPLX,333,77290,,"$2,585.00","$1,809.50","$1,470.00",
33310012,"HC RADIOTHERAPY DOSE PLAN, IMRT",333,77301,,"$8,890.00","$6,223.00","$5,051.00",
33310064,HC APPLY INTERSTIT RADIAT COMPL,333,77778,,"$6,140.00","$4,298.00","$3,490.00",
33310083,HC INSERT VAGINAL BRACHYTX DEVICE,333,57156,,"$2,324.00","$1,626.80","$1,322.00",
33320003,"HC HDR RDNCL NTRSTL/ICAV BRCHTX, 2-12 CHANNELS",333,77771,,"$6,140.00","$4,298.00","$3,490.00",
33310010,HC BASIC DOSIMETRY CALC,333,77300,,$979.00,$685.30,$558.00,
33310022,HC SPECIAL RADIATION DOSIMETRY,333,77331,,$979.00,$685.30,$558.00,
33310025,HC TREATMENT DEVICE COMPLEX,333,77334,,"$2,585.00","$1,809.50","$1,470.00",
33310029,HC SPECIAL PHYSICS CONSULT,333,77370,,$979.00,$685.30,$558.00,
33310035,HC SBRT DELIVERY,333,77373,,"$13,967.00","$9,776.90","$7,937.00",
33310092,HC TELETHX ISODOSE PLAN CPLX,333,77307,,"$2,585.00","$1,809.50","$1,470.00",
33310095,HC BRACHYTX ISODOSE COMPLEX,333,77318,,"$2,585.00","$1,809.50","$1,470.00",
33310098,HC GUIDANCE FOR LOCLZJ TARGET VOL FOR RADJ TX DLVR,333,77387,,$787.00,$550.90,$703.00,
33310101,HC DAILY TX: COMPLEX >1MEV,333,77412,,"$1,696.00","$1,187.20",$965.00,
33320000,"HC HDR RDNCL SKN SURF BRACHYTX, UP TO 2.0 CM OR 1 CHANNEL",333,77767,,"$1,696.00","$1,187.20",$965.00,
34210005,HC RADPHARM THER LABELED IV INFUSION,342,79403,,"$1,790.00","$1,253.00",$872.00,
33310023,HC RADIATION TREATMENT AID(S),333,77332,,$979.00,$685.30,$558.00,
33310027,HC CONTINUING PHYSICS CONSULT,333,77336,,$979.00,$685.30,$558.00,
33310093,HC BRACHYTX ISODOSE PLAN SIMPLE,333,77316,,$978.00,$684.60,$558.00,
33310096,HC IMRT SIMPLE,333,77385,,"$4,139.00","$2,897.30","$2,352.00",
33310099,HC DAILY TX: SIMPLE >1MEV,333,77402,,$933.00,$653.10,$530.00,
33310009,HC THER RAD SIMULATION-3D,333,77295,,"$8,890.00","$6,223.00","$5,051.00",
33310018,HC SPECIAL TELETX PORT PLAN,333,77321,,"$2,585.00","$1,809.50","$1,470.00",
