PROC NAME,CPT CODE," MAIN
PRICE "
SYS ECHO B-METRIC MP FP HO 16,," $5,992.30 "
SYS ECHO B-METRIC MP FP S012,," $5,993.30 "
SYS ECHO B-METRIC MP FP SO 13,," $5,993.30 "
SYS EDGEPLUS VALVED ENTRY 4MM,, $604.50 
SYS EDGEPLUS VALVED ENTRY 6MM,, $233.60 
SYS EMBLEM SICD,," $63,840.00 "
SYS EMBOSHIELD NAV6 5.0X190,," $4,014.50 "
SYS EMBOSHIELD NAV6 7.2X190,," $4,014.50 "
SYS ENDO SOFT TISSUE RELEASE,, $780.00 
SYS ENDOSCOPIC ACCESS,, $702.00 
SYS ENDOSCOPIC VESSEL HARVEST,," $2,640.00 "
SYS ENVEO 23MM R LOADING,," $1,298.70 "
SYS ENVEO 26/29MM R LOADING,," $1,298.70 "
SYS ENVEO 34MM R LOADING,," $1,298.70 "
SYS ENVEO R DELIVERY CATH,," $7,516.80 "
SYS ENVEO R DELIVERY CATH 34,," $7,516.80 "
SYS ENVEO R LD 26-29 EVOL PRO,," $1,521.00 "
SYS ENVEO R LOAD 23MM EVOL PRO,," $1,521.00 "
SYS EXTRACTION ALEXIS CONTAIN,," $1,267.50 "
SYS INTBRCE H/W LGMNT AUG REPR,," $4,305.60 "
SYS INTRODUCER CLASS SHEATH 6F,C1894, $247.50 
SYS INTUITY ELITE VALVE 19MM,," $31,920.00 "
SYS INTUITY ELITE VALVE 21MM,," $31,920.00 "
SYS INTUITY ELITE VALVE 23MM,," $31,920.00 "
SYS INTUITY ELITE VALVE 25MM,," $31,920.00 "
SYS INTUITY ELITE VALVE 27MM,," $31,920.00 "
SYS IRRESEPT WOUND DEBRIDEMENT,, $270.00 
SYS ISTENT INJECT MICRO BYPASS,C1783," $5,616.00 "
SYS IVAS 10G ACCESS 15.2,," $3,410.00 "
SYS IVAS 10G AUGMENTATION 10MM,," $3,410.00 "
SYS KII ACCESS Z THREAD 5X100,, $405.00 
SYS KII FIOS ADV FIX 5X100M,, $405.00 
SYS LIMITORR EVD VOL DRAIN 20M,," $1,938.30 "
SYS LVAD DRIVELINE MANAGEMENT,Q0508, $97.40 
SYS MAK-NV INTRO W/DILAT 6FX20,C1894, $213.90 
SYS MICRA TRANSCATHETER PACING,," $28,595.00 "
SYS MICRA TRANSCATHETER PACING,," $35,245.00 "
SYS MITRACLIP REPAIR 1 CLIP,," $79,800.00 "
SYS MITRACLIP REPAIR 2 CLIP,," $79,800.00 "
SYS MITRACLIP REPAIR 3 CLIP,," $79,800.00 "
SYS ONESNARE ENDOVASC 7X150,C1773," $1,980.00 "
SYS ONESNARE ENDOVSC 4X120,," $1,131.00 "
SYS PIP FUSION 2.7MM 4.0 0DG,," $2,587.30 "
SYS PIP FUSION 2.7MM 4.0 10DG,," $2,587.30 "
SYS PIP FUSION 3.2MM 4.0 0DG,," $2,587.30 "
SYS PIP FUSION 3.2MM 4.0 10DG,," $2,587.30 "
SYS PIP FUSION 3.7MM 4.0 0DG,," $2,587.30 "
SYS PIP FUSION 3.7MM 5.0 0DG,," $2,587.30 "
SYS PIP FUSION 4.2MM 5.0 0DG,," $2,587.30 "
SYS PORTICO LOADING 27/29MM,, $225.00 
SYS PORTICO TF DELIVERY 23/25MM,," $5,735.00 "
SYS PORTICO TF DELIVERY 27/29MM,," $5,735.00 "
SYS PRECISION INFUSION .025X120,," $9,300.00 "
SYS PRECISION INFUSION 025L,," $9,300.00 "
SYS PREVENA PLUS,," $1,831.00 "
SYS PROX. TENODESIS IMPLANT,," $2,092.50 "
SYS REDUCE PUMP TUBING,, $274.50 
SYS REVEAL LINQ ICM,C1764," $13,953.60 "
SYS SKW DEEP SCROTAL RETRACT,," $1,090.00 "
SYS STENT ULTRAFLX TRACH 10X40,C1874," $8,640.00 "
SYS STENT ULTRAFLX TRACH 12X30,C1874," $8,640.00 "
SYS STENT ULTRAFLX TRACH 12X40,C1874," $8,640.00 "
SYS STENT ULTRAFLX TRACH 14X30,C1874," $8,640.00 "
SYS STENT ULTRAFLX TRACH 14X40,C1874," $8,640.00 "
SYS STENT ULTRAFLX TRACH 14X60,C1874," $8,640.00 "
SYS STENT ULTRFLX TRACH 10X30,C1874," $8,640.00 "
SYS SUREFIRE INFUS 1.5-3.5 120,," $9,300.00 "
SYS SUREFIRE INFUS MT 2-3.5MM,," $9,497.30 "
SYS SUTURING OVERSTITCH ENDO,," $3,190.00 "
SYS TISSUE REMOVAL TX2,," $2,788.50 "
SYS TRAXI PANNICULUS RETRACT,, $303.80 
SYS TREVO XP PROVUE 3X20,," $20,539.90 "
SYS TREVO XP PROVUE 4X30,," $21,066.90 "
SYS TREVO XP PROVUE 4X30,C1757," $17,624.50 "
SYS TREVO XP PROVUE 6X30,C1757," $20,539.90 "
SYS TRUESPAN MENSICAL 12 PEEK,," $1,498.50 "
SYS VALVE EMPHYSEMA  7MM,," $7,488.00 "
SYS VASOVIEW HEMOPRO EVH3500,," $3,530.90 "
SYS WORLEY LVI 5.5FX62 RENAL,C1893," $1,755.00 "
SYS ZIPFIX STERNAL,, $239.80 
SYSTEM ADVANCE MALE SLING,," $14,524.70 "
SYSTEM AXIOS STENT DLVRY 15X10,C1874," $8,064.00 "
SYSTEM BACKSTOP DISPOSAL,, $267.80 
SYSTEM BIOPREP BONE,, $455.20 
SYSTEM CARDIOPLEGIA DELIVERY,, $627.90 
SYSTEM CEMENT MIXING DELIVERY,, $349.70 
SYSTEM COREVALVE CATH DELIVERY,," $6,541.00 "
SYSTEM COREVALVE LOADING,," $1,521.00 "
SYSTEM DELIVERY ENSEMBLE 20MM,," $20,150.00 "
SYSTEM DELIVERY ENSEMBLE 22MM,," $20,150.00 "
SYSTEM DELIVERY EUS NEEDLE 22G,," $1,267.50 "
SYSTEM DELIVERY EUS NEEDLE 25G,," $1,267.50 "
SYSTEM DELIVERY NAVIFLEX 10FR,, $359.90 
SYSTEM DELIVERY NAVIFLEX 7FR,, $359.90 
SYSTEM DELIVRY BNX 22G ASP NDL,, $897.00 
SYSTEM DLVRY IMPL TRANSTIB ACL,, $482.90 
SYSTEM DLVRY PEC REPAIR IMPLANT,," $3,398.40 "
SYSTEM DUOVISC VISCOELASTIC,, $399.30 
SYSTEM ENSNARE MINI 2-4MMX175,C1733," $2,178.00 "
SYSTEM GRAFTMASTER 2.8X16MM,C1874," $6,897.60 "
SYSTEM GUIDEWIRE 4MM ANGIOGARD RX EMBOLI CAPTURE,C1884," $4,960.00 "
SYSTEM GUIDEWIRE 8MM ANGIOGARD RX EMBOLI CAPTURE,C1884," $5,413.00 "
SYSTEM INTRO CLASSIC SHEATH 10F,C1894, $247.50 
SYSTEM INTRO CLASSIC SHEATH 7F,C1894, $247.50 
SYSTEM INTRO CLASSIC SHEATH 8F,C1894, $247.50 
SYSTEM INTRO CLASSIC SHEATH 9F,C1894, $247.50 
SYSTEM INTRO OASIS 1-ACT STENT,, $663.00 
SYSTEM INZONE DETACHMENT,, $799.50 
SYSTEM KII FIOS 12X100MM,, $450.00 
SYSTEM OMNI SURGICAL,C1889," $4,317.10 "
SYSTEM ONYXAVM-ONYX 18,," $7,430.40 "
SYSTEM ONYXAVM-ONYX 34,," $7,430.40 "
SYSTEM OPTICAL ACCESS 15MMX100MM,, $405.00 
SYSTEM PANNUS RETENTION,, $202.50 
SYSTEM QUADRANT ILLUMIN,," $1,340.40 "
SYSTEM RECELL,," $20,150.00 "
SYSTEM REVEAL LINQ CARDIAC MON,C1764," $13,953.60 "
SYSTEM SHOULDER ACCSS STRL DISP,, $225.00 
SYSTEM SINGLE ACTION PUMPING CF,, $352.80 
SYSTEM SORBAFIX LAB FIXATION,," $2,425.50 "
SYSTEM SPACMAKER BLLN 10-12MM,," $1,611.90 "
SYSTEM STENTFIX OTSC 165CM,," $1,977.70 "
SYSTEM TISSUE REMOVAL TX1,," $2,524.50 "
SYSTEM TRELLIS 8F 80CMX30CM,," $6,680.50 "
SYSTEM TREVOXP PROVUE 3X20,C1757," $24,164.50 "
SYSTEM TREVOXP PROVUE 4X20,C1757," $24,164.50 "
SYSTEM UROLIFT IMPLANT,," $3,022.50 "
SYSTEM WOUND IRRGTN CANYONS,, $62.30 
"SYSTEM,PLASMA KINETIC TISSUE",," $1,834.20 "
SYSTM BIOPS ACHV COAX 14GX11CM,, $423.00 
SYSTM HEMOPRO EVH-MIN ORD 5 EA,," $3,679.00 "
"T. PALLIDUM AB (FTA-ABS), SERUM, IGG",86780, $62.60 
"T11 PEDICLE SCREW,HARDWARE BLOCK,FLUORO&LOCAL",64999," $1,120.00 "
T3 UPTAKE,84479, $25.20 
TACK HEMORRHAGE OCCLUDER PIN,," $1,758.90 "
TACROLIMUS,80197, $78.30 
TAG THORACIC ENDOPROS 37MMX15CM,," $43,858.10 "
TAG THORACIC ENDOPROS 40MMX15CM,," $44,305.00 "
TAG THORACIC ENDOPROS 45MMX15CM,," $44,305.00 "
TAG THORACIC ENDOPROS 45MMX20CM,," $44,305.00 "
TANDEM RESERVOIR Y TUBING,, $87.80 
TANGENTIAL BX OF SKIN EA ADD'L LSN,11103, $119.90 
TANGENTIAL BX OF SKIN SINGLE LSN,11102, $172.50 
TANO DIAMOND DUSTED MEM SCRAPER 23 GA,, $443.80 
TANO DIAMOND DUSTED MEM SCRAPER 25 GA,, $457.60 
TAP CANN 6.5-7.5 W/DEPTH MARK,," $1,801.80 "
TAP CANNULATED FOR SMALL SCREWS,," $1,348.70 "
TAP CORTICAL SCREW 3.5X110MM,, $661.10 
TAP CORTICAL SCREW 3.5X135MM,, $661.10 
TAP REVERSE 70 DEGREE 4MM,," $1,460.10 "
"TAP, 3.5MM DIAMETER LONG BROWN",, $378.70 
"TAP,2.0MM DIAMETER",, $323.80 
"TAP,2.0MM DIAMETER X-LONG",, $323.80 
"TAP,2.7MM DIAMETER",, $378.70 
"TAP,3.5MM DIAMETER CANCELLOUS",, $378.70 
"TAP,3.5MM DIAMETER CORTEX FIN",, $378.70 
"TAP,4.5MM DIAMETER LONG",, $378.80 
"TAP,6.5MM DIAMETER",, $836.60 
"TAP,CALIBRATED 4.5X175MM",, $836.60 
"TAP,CANNULATED,4.5 X 180MM",," $1,401.70 "
TAPE LABRAL WHITE 1.5MM 36IN,, $216.50 
TAPE SUTURE 1.3 TAILS WHT/BLU,," $1,638.00 "
TAPE XR DTECT GLO N TELL 30CM,, $269.40 
"TAPENTADOL AND METABOLITE, URN, QUANT",G0480, $255.80 
"TAPENTADOL, FREE, SERUM OR PLASMA",G0480, $321.00 
TAPERED LEGEND BIT 9CM 3MM,, $508.50 
"TARGETED CASE MANAGMNT, EACH 15 MINUTES",T1017, $16.00 
TARGETED SEQUENCING BILL 81403,81403, $422.00 
TARGETED SEQUENCING BILL 81479,81479, $422.00 
TARSORRHAPHY MEDIAN,67880," $1,362.70 "
TAVR 20MM TF SAPIEN 20MM KIT,," $86,450.00 "
TAVR TF 26MM SAPIENT 3 KIT,," $86,450.00 "
TAVR TF 29MM SAPIEN 3,," $86,450.00 "
TAVR TF SAPIEN 3 23MM KIT,," $86,450.00 "
"TAVR/TAVI W/PROSTHETIC VALVE,OPEN AXILLARY ARTERY APPROACH",33363," $13,091.10 "
"TAVR/TAVI W/PROSTHETIC VALVE,OPEN FEMORAL ARTERY APPROACH",33362," $12,739.00 "
"TAVR/TAVI W/PROSTHETIC VALVE,PERCUT FEMORAL ARTERY APPROACH",33361," $11,341.40 "
"TAVR/TAVI W/PROSTHETIC VALVE,TRANSTHORACIC APPROACH",33365," $15,947.50 "
"TAY-SACHS DISEASE (HEXA) SEQ, 7.6KB DEL",81406, $263.40 
"TAY-SACHS DISEASE (HEXA) SEQ, 7.6KB DEL",81479, $263.40 
TB ENDOBRONCH CUF DL 35FR L,, $308.70 
TB ENDOBRONCH CUF DL 37FR L,, $308.70 
TB ENDOBRONCH CUF DL 37FR R,, $398.90 
TB ENDOBRONCH CUF DL 39FR L,, $308.70 
TB ENDOBRONCH CUF DL 39FR R,, $417.90 
TB FEED 16FR DEUTSCH,, $368.50 
TB GASTRSTY 16F 3-5ML BLN,, $166.20 
TB GASTRSTY 16F 3-5ML BLN,, $169.40 
TB MONTGOMERY 14MM,, $616.10 
TB MONTGOMERY 15MM,, $616.10 
TB PK HRT CUST,," $1,644.90 "
TB TRACH STD MONT SAFE-T 10MM,, $616.10 
TB TRACH STD MONT SAFE-T 12MM,, $616.10 
TB TRACH STD MONT SAFE-T 13MM,, $721.50 
TC99M SUCCIMER PER VIAL,A9551," $1,240.20 "
TCD EMBOLIC DETECTION WITH IV MICROBUBBLE INJECT,93893, $483.00 
TCD EMBOLIC DETECTION WO IV MICROBUBBLE INJECT,93892, $488.20 
TCD VASOREACTIVE STUDY,93890, $436.00 
T-CELL CLONALITY BY V-BETA,88184, $93.00 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88185, $70.50 
T-CELL CLONALITY BY V-BETA,88189, $121.20 
T-CELL IMMUNODEFICIENCY EXTENDED,86355, $57.50 
T-CELL IMMUNODEFICIENCY EXTENDED,86357, $57.50 
T-CELL IMMUNODEFICIENCY EXTENDED,86359, $57.50 
T-CELL IMMUNODEFICIENCY EXTENDED,86360, $82.90 
T-CELL IMMUNODEFICIENCY EXTENDED,86356, $47.90 
T-CELL IMMUNODEFICIENCY EXTENDED,86356, $47.90 
T-CELL IMMUNODEFICIENCY PROFILE,86355, $58.80 
T-CELL IMMUNODEFICIENCY PROFILE,86357, $58.80 
T-CELL IMMUNODEFICIENCY PROFILE,86359, $58.80 
T-CELL IMMUNODEFICIENCY PROFILE,86360, $82.90 
T-CELL IMMUNODEFICIENCY SHORT,86359, $84.30 
T-CELL IMMUNODEFICIENCY SHORT,86360, $84.30 
T-CELL LYMPHOCYTE SUBSETS FOR BAL,86356, $58.40 
T-CELL LYMPHOCYTE SUBSETS FOR BAL,86356, $58.40 
T-CELL LYMPHOCYTE SUBSETS FOR BAL,86356, $58.40 
TCR DELTA BY IMMUNOHISTOCHEMISTRY,88342, $229.10 
"TDAP VACCINE,OLDER THAN 7 YRS OLD, FOR IM USE",90715, $71.50 
TDT BY IHC,88342, $136.30 
TE NEX ROT HNG STEM TIB SZ4,," $10,569.60 "
TECH LEUK/LYMPH PHENO 35 OR MORE MARKERS,88184, $93.00 
TECH LEUK/LYMPH PHENO 35 OR MORE MARKERS,88185, $41.00 
TECH TC99M PYROPHOSHPATE,A9538, $166.90 
TECHNETIUM TC99M BICISATE,A9557," $2,996.30 "
"TECHNICAL B-ALL MRD, 13 MARKERS",88184, $132.90 
"TECHNICAL B-ALL MRD, 13 MARKERS",88185, $48.80 
"TECHNICAL B-ALL MRD, 6 MARKERS",88184, $689.30 
"TECHNICAL B-ALL MRD, 6 MARKERS",88185, $187.60 
"TECHNICAL LEUK/LYMPH PHENO, 10 MARKERS",88184, $173.00 
"TECHNICAL LEUK/LYMPH PHENO, 10 MARKERS",88185, $37.00 
"TECHNICAL LEUK/LYMPH PHENO, 30 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO, 30 MARKERS",88185, $47.90 
"TECHNICAL LEUK/LYMPH PHENO, 31 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO, 31 MARKERS",88185, $46.30 
"TECHNICAL LEUK/LYMPH PHENO, 9 MARKERS",88184, $173.00 
"TECHNICAL LEUK/LYMPH PHENO, 9 MARKERS",88185, $37.00 
"TECHNICAL LEUK/LYMPH PHENO,11 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,11 MARKERS",88185, $91.80 
"TECHNICAL LEUK/LYMPH PHENO,12 MARKERS",88184, $173.00 
"TECHNICAL LEUK/LYMPH PHENO,12 MARKERS",88185, $37.00 
"TECHNICAL LEUK/LYMPH PHENO,13 MARKERS",88184, $97.80 
"TECHNICAL LEUK/LYMPH PHENO,13 MARKERS",88185, $97.80 
"TECHNICAL LEUK/LYMPH PHENO,14 MARKERS",88184, $93.90 
"TECHNICAL LEUK/LYMPH PHENO,14 MARKERS",88185, $93.90 
"TECHNICAL LEUK/LYMPH PHENO,15 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,15 MARKERS",88185, $90.50 
"TECHNICAL LEUK/LYMPH PHENO,16 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,16 MARKERS",88185, $87.50 
"TECHNICAL LEUK/LYMPH PHENO,17 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,17 MARKERS",88185, $84.90 
"TECHNICAL LEUK/LYMPH PHENO,18 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,18 MARKERS",88185, $82.60 
"TECHNICAL LEUK/LYMPH PHENO,19 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,19 MARKERS",88185, $80.50 
"TECHNICAL LEUK/LYMPH PHENO,20 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,20 MARKERS",88185, $78.60 
"TECHNICAL LEUK/LYMPH PHENO,21 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,21 MARKERS",88185, $76.90 
"TECHNICAL LEUK/LYMPH PHENO,22 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,22 MARKERS",88185, $75.40 
"TECHNICAL LEUK/LYMPH PHENO,23 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,23 MARKERS",88185, $74.00 
"TECHNICAL LEUK/LYMPH PHENO,24 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,24 MARKERS",88185, $72.70 
"TECHNICAL LEUK/LYMPH PHENO,25 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,25 MARKERS",88185, $71.50 
"TECHNICAL LEUK/LYMPH PHENO,26 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,26 MARKERS",88185, $70.40 
"TECHNICAL LEUK/LYMPH PHENO,27 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,27 MARKERS",88185, $69.40 
"TECHNICAL LEUK/LYMPH PHENO,28 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,28 MARKERS",88185, $68.50 
"TECHNICAL LEUK/LYMPH PHENO,29 MARKERS",88184, $93.00 
"TECHNICAL LEUK/LYMPH PHENO,29 MARKERS",88185, $67.60 
"TECHNICAL LEUK/LYMPH PHENO,30 OR MORE MARKERS",88184, $607.20 
"TECHNICAL LEUK/LYMPH PHENO,30 OR MORE MARKERS",88185, $34.20 
TED HOSE THIGH L-L,, $32.60 
"TEG BLOOD TEST,COAG/FIBRINOLYSIS ASSAY,WHOLE BLOOD",85396, $128.80 
TEICHOIC ACID ANTIBODIES,86329, $40.80 
TELEHEALTH ORIGINATING SITE FACILITY FEE,Q3014, $58.80 
TELEMETRY OBSERVATION,G0378, $324.40 
TELEMETRY PRIVATE,," $2,566.50 "
TELEMETRY SEMI-PRIVATE,," $2,274.30 "
TELEPRISON,, $26.00 
TEMNO 18G BIOPSY NEEDLE,, $181.40 
TEMP CLOSE OF EYELIDS BY SUTURE,67875, $757.10 
TEMPLATE BEND 6X24X6HL DBL ANG,, $193.40 
TEMPLATE MAND BEND 2.0 STR PLT,, $261.60 
TEMPLATE MND BND 1.25 ADPT PLT,, $261.60 
"TEMPLATE,22-HOLE CURVED 3.5MM",, $325.10 
TEMPORAL ARTERY LIGATION OR BIOPSY,37609," $1,340.10 "
"TEMPORARY FIXATION PIN, SPINE",, $249.80 
TENDON ANTERIOR TB,," $4,032.00 "
TENDON GRACILLIS,," $2,740.10 "
TENDON PERONEUS LONG RECON FZN,," $2,961.20 "
TENDON PERONEUS LONG SMALL DIA,," $3,312.00 "
"TENDON,FROZEN ACHILLES W/CALC",," $4,702.70 "
TENOTOMY OF THE HIP TENDON,27000," $1,235.00 "
"TENOTOMY, PERCUTANEOUS, ADDUCTOR OR HAMSTRING; SINGLE TENDON",27306," $2,060.00 "
TENSILON TEST,95857, $148.00 
TENT PROMUS ELITE  4.00X38MM,C1874," $2,480.00 "
TEST GLUCOSE DEXTRS UNFL 100GM,, $25.10 
TEST LACTOSE 25GM,, $22.40 
TEST LACTULOSE 10G,, $24.00 
TEST POUCH FRUCTOSE 25G,, $22.40 
"TESTING AUTONOMIC NERVOUS SYS FUNCTION, AT LEAST 5 MIN OF TILT",95924, $176.00 
TESTOSTERONE FREE AND TOTAL BY LC-MS/MS,84270, $53.20 
TESTOSTERONE FREE AND TOTAL BY LC-MS/MS,84403, $64.60 
TESTOSTERONE FREE AND TOTAL BY LC-MS/MS,84402, $63.70 
"TESTOSTERONE FREE AND TOTAL, ADULT MALE",84270, $40.80 
"TESTOSTERONE FREE AND TOTAL, ADULT MALE",84403, $64.60 
"TESTOSTERONE FREE AND TOTAL, ADULT MALE",84402, $63.70 
TESTOSTERONE FREE BY LC-MS/MS,84402, $90.60 
"TESTOSTERONE FREE, ADULT MALE",84402, $63.70 
"TESTOSTERONE TOTAL, LC-MS/MS MALES",84403, $73.90 
"TESTOSTERONE, ADULT MALE",84403, $64.60 
"TESTOSTERONE, BIO WITH SHBG BY LC-MS/MS",84270, $53.20 
"TESTOSTERONE, BIO WITH SHBG BY LC-MS/MS",84403, $64.60 
"TESTOSTERONE, BIO WITH SHBG BY LC-MS/MS",84402, $63.70 
"TESTOSTERONE, BIO WITH SHBG, ADULT MALE",84270, $40.80 
"TESTOSTERONE, BIO WITH SHBG, ADULT MALE",84403, $64.60 
"TESTOSTERONE, BIO WITH SHBG, ADULT MALE",84402, $63.70 
"TESTOSTERONE, FREE BY ED/LC-MS/MS",84402, $319.50 
"TESTOSTERONE, FREE BY ED/LC-MS/MS",84402, $308.70 
"TESTOSTERONE, LC-MS/MS",84403, $76.50 
"TETANUS ANTIBODY, IGG",86317, $52.50 
"THALLIUM, BLOOD",83018, $55.00 
"THALLIUM, URINE",83018, $78.60 
THAL-QUICK DRAINAGE ST 20F,C1729, $438.20 
THAL-QUICK DRAINAGE ST 24F,C1729, $438.20 
THAW FEE,86927, $44.20 
THAWING HPC PROD 1-4 ALLO,38208," $2,360.00 "
THAWING HPC PROD 1-4 AUTO,38208," $2,527.70 "
THAWING HPC PROD 4-6 ALLO,85520, $142.10 
THAWING HPC PROD 5-10 ALLO,38208," $2,641.40 "
THAWING HPC PROD 5-10 AUTO,38208," $4,069.00 "
THAWING HPC PRODUCT ALLO,38208," $3,122.00 "
THAWING HPC PRODUCT AUTO,38208," $7,073.00 "
THAWING HPC PRODUCT AUTO - EXTENDED,38208," $7,781.00 "
"THC METABOLITE, UMBILICAL CORD, QUAL",G0480, $199.10 
THC URN SCREEN W/REFLEX,80307, $88.70 
THEOPHYLLINE,80198, $95.20 
THERA/PROP/DIAG INJ/INF PROC,96379," $1,830.00 "
"THERAPEUTIC BEHAVIORAL SERV, PER 15 MINS",H2019, $52.00 
"THERAPEUTIC BEHAVIORAL SERV, PER 15 MINS/GRP SETTING",H2019, $16.00 
"THERAPEUTIC DRUG INJECTION,BY REPORT",D9610, $30.00 
"THERAPEUTIC ENEMA, CONTRAST OR AIR, OBSTRUCTION REDUCTION",74283, $437.00 
THERAPEUTIC PHLEBOTOMY,99195, $245.30 
THERAPEUTIC PHLEBOTOMY,99195, $176.20 
THERAPEUTIC PHOTOPHERESIS,36522," $8,327.10 "
THERAPEUTIC PLASMAPHERESIS,36514," $2,682.20 "
THERAPEUTIC PULPOTOMY,D3220, $108.00 
THERAPEUTIC SPINAL PNXR DRAINAGE CSF W/FLUOR/CT,62329," $1,900.00 "
THERAPEUTIC SVCS USE SGD,92609, $265.10 
THERAPY GROUP 1 HOUR,, $41.00 
THERAPY VNS DEMIPULSE MODEL 103,C1820," $59,650.50 "
THERMAL AMPLITUDE TEST,86870, $235.50 
"THIOCYANATE, SERUM OR PLASMA",84430, $160.70 
"THIOPURINE METHYLTRANSFERASE, RBC",82657, $249.20 
THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING,32555," $1,233.40 "
THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING,32554, $710.70 
THORACIC COMPLETE W/OBLIQUE MIN FOUR VIEW,72074, $337.20 
THORACOLUMBAR JUNCTION MINIMUM OF 2 VIEWS,72080, $389.30 
THORACOSCOPY WITH BIOPSYIES OF PLEURA,32609," $1,770.00 "
"THORACOSCOPY,SURGICAL W/PLEURODESIS (MECHANICAL/CHEMICAL)",32650," $3,438.80 "
THORACOTOMY WITH EXPLORATION,32100," $3,993.50 "
"THORACSCPYDIAGSEP PROC;LNGS/PERICARDSAC/MEDIASTINL/PLEURLSPCE,WO BX",32601," $1,875.00 "
THORATEC MOBILE POWER UNIT,Q0479," $36,800.00 "
"THREE TEAM LOADED 1/4 HR (2 NURSES,1 RESPTH)(FW)",A0430," $1,262.10 "
"THREE TEAM LOADED 1/4 HR (2 NURSES,1 RESPTH)(RW)",A0431," $1,117.40 "
"THREE TEAM LOADED 1/4 HR (2 NURSES,1 RESPTH)(RW)",A0431," $1,117.40 "
THREE/TEAM LOADED 1/4 HR(FW),A0430," $1,262.10 "
THROMBECTOMY,36831," $1,242.90 "
THROMBECTOMY,37799," $1,814.20 "
THROMBECTOMY XVG ULTRA SET,," $5,053.00 "
THROMBIN TIME 1:1 MIX BILL,85670, $67.50 
THROMBIN TIME DIRECT THROMBIN INHIBITOR,85670, $279.30 
THROMBIN TIME REFLEX BILL,85670, $45.20 
THROMBIN TIME WITH REFLEX TO 1:1 MIX,85670, $45.20 
THROMBOLYSIS VENOUS INFUSION W/IMAGING INIT TX,37212," $3,365.10 "
"THROMBOLYTIC THERAPY,STROKE",37195," $1,213.00 "
"THROMBOSIS, COMMON ETIOLOGIES",85307, $86.80 
"THROMBOSIS, COMMON ETIOLOGIES",85240, $86.80 
"THROMBOSIS, COMMON ETIOLOGIES",83090, $86.80 
"THROMBOSIS, COMMON ETIOLOGIES",85730, $86.80 
"THROMBOSIS, UNCOMMON ETIOLOGIES",85300, $71.30 
"THROMBOSIS, UNCOMMON ETIOLOGIES",85303, $71.30 
"THROMBOSIS, UNCOMMON ETIOLOGIES",85306, $71.30 
"THROMBOSIS, UNCOMMON ETIOLOGIES",85610, $71.30 
"THROMBOSIS, UNCOMMON ETIOLOGIES",85730, $71.30 
THROMBOTIC RISK REFLEXIVE PANEL,86147, $164.20 
THROMBOTIC RISK REFLEXIVE PANEL,86146, $164.20 
THROMBOTIC RISK REFLEXIVE PANEL,85306, $164.20 
